,date,geography_name,market,population,submarket,cap_rate,price,equity,debt,mo_rent,occupancy,revenue,debt_service,pay_off,valuation,cashflow,irr
5,2029-12-31,Ogden - UT USA - Northern Weber County,Ogden - UT,735082.0,Northern Weber County,0.0388409160077572,456650.9676,0.0,0.0,1716.53771972656,0.932989060878754,10377.790729787353,12914.317439231998,183442.00908,456650.9676,270672.43181055534,0.15605855243300693
0,2024-12-31,Ogden - UT USA - Southern Davis County,Ogden - UT,735082.0,Southern Davis County,0.0551972128450871,245530.5721,98212.22884,147318.34326,1481.63159179688,0.76670104265213,0.0,0.0,0.0,0.0,-98212.22884,
1,2025-12-31,Ogden - UT USA - Southern Davis County,Ogden - UT,735082.0,Southern Davis County,0.0555972121655941,253086.5316,0.0,0.0,1528.74926757813,0.839892029762268,8320.218428227668,10371.211365503998,0.0,0.0,-2050.992937276329,
2,2026-12-31,Ogden - UT USA - Southern Davis County,Ogden - UT,735082.0,Southern Davis County,0.0528972148895264,275682.6791,0.0,0.0,1574.24670410156,0.835490584373474,8522.938575950724,10371.211365503998,0.0,0.0,-1848.2727895532735,
3,2027-12-31,Ogden - UT USA - Southern Davis County,Ogden - UT,735082.0,Southern Davis County,0.0497972145676613,301488.4847,0.0,0.0,1610.98657226563,0.833594620227814,8702.055114551194,10371.211365503998,0.0,0.0,-1669.156250952803,
4,2028-12-31,Ogden - UT USA - Southern Davis County,Ogden - UT,735082.0,Southern Davis County,0.0465972125530243,329770.0925,0.0,0.0,1641.82250976563,0.833807587623596,8870.887148806209,10371.211365503998,0.0,0.0,-1500.3242166977889,
5,2029-12-31,Ogden - UT USA - Southern Davis County,Ogden - UT,735082.0,Southern Davis County,0.0449972152709961,349583.5241,0.0,0.0,1672.26831054688,0.835120916366577,9049.619660567243,10371.211365503998,147318.34326,349583.5241,200943.58913506323,0.1420562267027119
0,2024-12-31,Ogden - UT USA - Southern Weber County,Ogden - UT,735082.0,Southern Weber County,0.0469863601028919,349618.1592,139847.26368,209770.89552,1564.49609375,0.794149816036224,0.0,0.0,0.0,0.0,-139847.26368,
1,2025-12-31,Ogden - UT USA - Southern Weber County,Ogden - UT,735082.0,Southern Weber County,0.047386359423399,360487.1288,0.0,0.0,1616.14318847656,0.917616248130798,9609.835133857001,14767.871044607997,0.0,0.0,-5158.035910750996,
2,2026-12-31,Ogden - UT USA - Southern Weber County,Ogden - UT,735082.0,Southern Weber County,0.0446863584220409,396753.0059,0.0,0.0,1666.20288085938,0.90944504737854,9819.273327356714,14767.871044607997,0.0,0.0,-4948.597717251283,
3,2027-12-31,Ogden - UT USA - Southern Weber County,Ogden - UT,735082.0,Southern Weber County,0.0415863581001759,439693.0234,0.0,0.0,1707.15222167969,0.90027266740799,9959.12809815417,14767.871044607997,0.0,0.0,-4808.742946453827,
4,2028-12-31,Ogden - UT USA - Southern Weber County,Ogden - UT,735082.0,Southern Weber County,0.0383863598108292,488528.1442,0.0,0.0,1741.890625,0.89752870798111,10130.811536812265,14767.871044607997,0.0,0.0,-4637.059507795731,
5,2029-12-31,Ogden - UT USA - Southern Weber County,Ogden - UT,735082.0,Southern Weber County,0.0367863588035107,522762.7737,0.0,0.0,1776.23669433594,0.897935152053833,10335.245973054667,14767.871044607997,209770.89552,522762.7737,308559.2531084467,0.14925207198304014
0,2024-12-31,Oklahoma City - OK USA - Canadian County,Oklahoma City - OK,1491742.0,Canadian County,0.068999394774437,140538.8477,56215.53908000001,84323.30862,1177.23718261719,0.775936126708984,0.0,0.0,0.0,0.0,-56215.53908000001,
1,2025-12-31,Oklahoma City - OK USA - Canadian County,Oklahoma City - OK,1491742.0,Canadian County,0.0696993991732597,146412.6367,0.0,0.0,1233.26806640625,0.924036026000977,7384.505117532094,5936.360926847999,0.0,0.0,1448.1441906840955,
2,2026-12-31,Oklahoma City - OK USA - Canadian County,Oklahoma City - OK,1491742.0,Canadian County,0.0665993988513947,160255.5065,0.0,0.0,1284.36779785156,0.941462695598602,7835.514711802798,5936.360926847999,0.0,0.0,1899.1537849547994,
3,2027-12-31,Oklahoma City - OK USA - Canadian County,Oklahoma City - OK,1491742.0,Canadian County,0.0627993941307068,175374.2178,0.0,0.0,1323.39501953125,0.922983050346375,7915.1331941721955,5936.360926847999,0.0,0.0,1978.772267324197,
4,2028-12-31,Oklahoma City - OK USA - Canadian County,Oklahoma City - OK,1491742.0,Canadian County,0.0589993968605995,191569.193,0.0,0.0,1356.34814453125,0.915545523166656,8046.854095844793,5936.360926847999,0.0,0.0,2110.4931689967943,
5,2029-12-31,Oklahoma City - OK USA - Canadian County,Oklahoma City - OK,1491742.0,Canadian County,0.056999396532774,203219.2657,0.0,0.0,1388.73034667969,0.915166974067688,8235.562566601015,5936.360926847999,84323.30862,203219.2657,121195.158719753,0.18713442545672465
0,2024-12-31,Oklahoma City - OK USA - Central Oklahoma City,Oklahoma City - OK,1491742.0,Central Oklahoma City,0.0741095840930939,149309.3142,59723.72568,89585.58851999999,1676.13159179688,0.623533844947815,0.0,0.0,0.0,0.0,-59723.72568,
1,2025-12-31,Oklahoma City - OK USA - Central Oklahoma City,Oklahoma City - OK,1491742.0,Central Oklahoma City,0.0748095810413361,154792.4643,0.0,0.0,1738.88012695313,0.89152318239212,10045.632600876248,6306.825431807998,0.0,0.0,3738.80716906825,
2,2026-12-31,Oklahoma City - OK USA - Central Oklahoma City,Oklahoma City - OK,1491742.0,Central Oklahoma City,0.071709580719471,168223.8171,0.0,0.0,1799.56433105469,0.941553294658661,10979.619497058797,6306.825431807998,0.0,0.0,4672.794065250799,
3,2027-12-31,Oklahoma City - OK USA - Central Oklahoma City,Oklahoma City - OK,1491742.0,Central Oklahoma City,0.0679095834493637,182801.0042,0.0,0.0,1845.69299316406,0.932060122489929,11147.523505621688,6306.825431807998,0.0,0.0,4840.69807381369,
4,2028-12-31,Oklahoma City - OK USA - Central Oklahoma City,Oklahoma City - OK,1491742.0,Central Oklahoma City,0.0641095787286758,198227.7647,0.0,0.0,1883.39477539063,0.927914440631866,11324.637277531328,6306.825431807998,0.0,0.0,5017.81184572333,
5,2029-12-31,Oklahoma City - OK USA - Central Oklahoma City,Oklahoma City - OK,1491742.0,Central Oklahoma City,0.0621095821261406,209185.5788,0.0,0.0,1919.5029296875,0.927456974983215,11536.061346543233,6306.825431807998,89585.58851999999,209185.5788,124829.22619473524,0.20890953495978515
0,2024-12-31,Oklahoma City - OK USA - Downtown Oklahoma City,Oklahoma City - OK,1491742.0,Downtown Oklahoma City,0.0723670497536659,144558.38,57823.352000000006,86735.02799999999,1592.63244628906,0.910846650600433,0.0,0.0,0.0,0.0,-57823.352000000006,
1,2025-12-31,Oklahoma City - OK USA - Downtown Oklahoma City,Oklahoma City - OK,1491742.0,Downtown Oklahoma City,0.0730670467019081,150025.7022,0.0,0.0,1656.30590820313,0.911270678043365,9780.542691940425,6106.145971199999,0.0,0.0,3674.3967207404266,
2,2026-12-31,Oklahoma City - OK USA - Downtown Oklahoma City,Oklahoma City - OK,1491742.0,Downtown Oklahoma City,0.069967046380043,163192.0835,0.0,0.0,1710.95166015625,0.910303354263306,10092.50302824249,6106.145971199999,0.0,0.0,3986.3570570424918,
3,2027-12-31,Oklahoma City - OK USA - Downtown Oklahoma City,Oklahoma City - OK,1491742.0,Downtown Oklahoma City,0.0661670491099358,177562.1253,0.0,0.0,1752.58752441406,0.906885862350464,10299.291577780456,6106.145971199999,0.0,0.0,4193.145606580457,
4,2028-12-31,Oklahoma City - OK USA - Downtown Oklahoma City,Oklahoma City - OK,1491742.0,Downtown Oklahoma City,0.0623670481145382,192861.5001,0.0,0.0,1786.90905761719,0.905522406101227,10485.19850690761,6106.145971199999,0.0,0.0,4379.052535707612,
5,2029-12-31,Oklahoma City - OK USA - Downtown Oklahoma City,Oklahoma City - OK,1491742.0,Downtown Oklahoma City,0.0603670477867126,203609.4662,0.0,0.0,1819.4560546875,0.905226767063141,10672.691687844486,6106.145971199999,86735.02799999999,203609.4662,121440.98391664449,0.20612559039881218
0,2024-12-31,Oklahoma City - OK USA - Edmond,Oklahoma City - OK,1491742.0,Edmond,0.0691359415650368,132893.993,53157.5972,79736.3958,1244.57409667969,0.880104184150696,0.0,0.0,0.0,0.0,-53157.5972,
1,2025-12-31,Oklahoma City - OK USA - Edmond,Oklahoma City - OK,1491742.0,Edmond,0.069835938513279,138113.8756,0.0,0.0,1298.80700683594,0.94017368555069,7912.755024425319,5613.442264319999,0.0,0.0,2299.31276010532,
2,2026-12-31,Oklahoma City - OK USA - Edmond,Oklahoma City - OK,1491742.0,Edmond,0.0667359381914139,150795.5682,0.0,0.0,1346.05004882813,0.937996923923492,8181.588418006082,5613.442264319999,0.0,0.0,2568.1461536860834,
3,2027-12-31,Oklahoma City - OK USA - Edmond,Oklahoma City - OK,1491742.0,Edmond,0.0629359409213066,164926.873,0.0,0.0,1384.02465820313,0.933139979839325,8368.847045910126,5613.442264319999,0.0,0.0,2755.4047815901276,
4,2028-12-31,Oklahoma City - OK USA - Edmond,Oklahoma City - OK,1491742.0,Edmond,0.059135939925909,180156.9261,0.0,0.0,1416.4912109375,0.930926501750946,8544.846866278374,5613.442264319999,0.0,0.0,2931.4046019583757,
5,2029-12-31,Oklahoma City - OK USA - Edmond,Oklahoma City - OK,1491742.0,Edmond,0.0571359395980835,191035.8786,0.0,0.0,1448.02709960938,0.930708110332489,8733.034865008172,5613.442264319999,79736.3958,191035.8786,114419.07540068818,0.19773125183800522
0,2024-12-31,Oklahoma City - OK USA - Logan County,Oklahoma City - OK,1491742.0,Logan County,0.0894000008702278,160155.9555,64062.38220000001,96093.5733,1734.44445800781,0.89353334903717,0.0,0.0,0.0,0.0,-64062.38220000001,
1,2025-12-31,Oklahoma City - OK USA - Logan County,Oklahoma City - OK,1491742.0,Logan County,0.09009999781847,166734.2444,0.0,0.0,1808.77783203125,0.893355548381805,10470.91349398764,6764.987560319999,0.0,0.0,3705.9259336676414,
2,2026-12-31,Oklahoma City - OK USA - Logan County,Oklahoma City - OK,1491742.0,Logan County,0.0869999974966049,179559.7844,0.0,0.0,1868.88891601563,0.878255546092987,10636.026119785394,6764.987560319999,0.0,0.0,3871.0385594653953,
3,2027-12-31,Oklahoma City - OK USA - Logan County,Oklahoma City - OK,1491742.0,Logan County,0.0832000002264977,192368.9444,0.0,0.0,1910.33337402344,0.862479984760284,10676.605459559894,6764.987560319999,0.0,0.0,3911.6178992398955,
4,2028-12-31,Oklahoma City - OK USA - Logan County,Oklahoma City - OK,1491742.0,Logan County,0.0794000029563904,205388.0111,0.0,0.0,1943.0,0.86599999666214,10903.494197974207,6764.987560319999,0.0,0.0,4138.506637654208,
5,2029-12-31,Oklahoma City - OK USA - Logan County,Oklahoma City - OK,1491742.0,Logan County,0.0773999989032745,214506.8177,0.0,0.0,1975.44445800781,0.871142864227295,11151.395344395174,6764.987560319999,96093.5733,214506.8177,122799.65218407518,0.18020380296300376
0,2024-12-31,Oklahoma City - OK USA - Midwest City/Del City,Oklahoma City - OK,1491742.0,Midwest City/Del City,0.0785000026226044,113246.8382,45298.73528,67948.10292,1304.55249023438,0.943232417106628,0.0,0.0,0.0,0.0,-45298.73528,
1,2025-12-31,Oklahoma City - OK USA - Midwest City/Del City,Oklahoma City - OK,1491742.0,Midwest City/Del City,0.0791999995708466,118219.4451,0.0,0.0,1364.47839355469,0.944073736667633,8347.330037123156,4783.546445567999,0.0,0.0,3563.783591555157,
2,2026-12-31,Oklahoma City - OK USA - Midwest City/Del City,Oklahoma City - OK,1491742.0,Midwest City/Del City,0.0760999992489815,128595.0951,0.0,0.0,1416.26232910156,0.94696044921875,8690.61578572689,4783.546445567999,0.0,0.0,3907.0693401588906,
3,2027-12-31,Oklahoma City - OK USA - Midwest City/Del City,Oklahoma City - OK,1491742.0,Midwest City/Del City,0.0723000019788742,139818.0001,0.0,0.0,1458.51538085938,0.948058307170868,8960.26939678221,4783.546445567999,0.0,0.0,4176.722951214211,
4,2028-12-31,Oklahoma City - OK USA - Midwest City/Del City,Oklahoma City - OK,1491742.0,Midwest City/Del City,0.0684999972581863,151725.9237,0.0,0.0,1495.59265136719,0.949684321880341,9203.808986140206,4783.546445567999,0.0,0.0,4420.2625405722065,
5,2029-12-31,Oklahoma City - OK USA - Midwest City/Del City,Oklahoma City - OK,1491742.0,Midwest City/Del City,0.0665000006556511,160427.0839,0.0,0.0,1531.61108398438,0.951486468315125,9443.350792939234,4783.546445567999,67948.10292,160427.0839,97138.78532737122,0.22293326981747796
0,2024-12-31,Oklahoma City - OK USA - Moore,Oklahoma City - OK,1491742.0,Moore,0.0696717128157616,130686.4053,52274.56212,78411.84318,1294.77563476563,0.932424545288086,0.0,0.0,0.0,0.0,-52274.56212,
1,2025-12-31,Oklahoma City - OK USA - Moore,Oklahoma City - OK,1491742.0,Moore,0.0703717172145844,136020.63,0.0,0.0,1353.63757324219,0.93268084526062,8181.07669720263,5520.193759871999,0.0,0.0,2660.8829373306316,
2,2026-12-31,Oklahoma City - OK USA - Moore,Oklahoma City - OK,1491742.0,Moore,0.0672717168927193,148866.9549,0.0,0.0,1404.02685546875,0.93724399805069,8527.134017167651,5520.193759871999,0.0,0.0,3006.9402572956524,
3,2027-12-31,Oklahoma City - OK USA - Moore,Oklahoma City - OK,1491742.0,Moore,0.063471719622612,163471.6367,0.0,0.0,1446.13708496094,0.942525506019592,8832.37664879177,5520.193759871999,0.0,0.0,3312.1828889197704,
4,2028-12-31,Oklahoma City - OK USA - Moore,Oklahoma City - OK,1491742.0,Moore,0.0596717149019241,179565.4362,0.0,0.0,1483.82165527344,0.946369409561157,9099.497386192792,5520.193759871999,0.0,0.0,3579.3036263207932,
5,2029-12-31,Oklahoma City - OK USA - Moore,Oklahoma City - OK,1491742.0,Moore,0.0576717145740986,191343.893,0.0,0.0,1521.23388671875,0.948779284954071,9352.682491392188,5520.193759871999,78411.84318,191343.893,116764.5385515202,0.2126761573820024
0,2024-12-31,Oklahoma City - OK USA - Norman,Oklahoma City - OK,1491742.0,Norman,0.0730840787291527,137014.1892,54805.67568,82208.51352,1209.34399414063,0.918229758739471,0.0,0.0,0.0,0.0,-54805.67568,
1,2025-12-31,Oklahoma City - OK USA - Norman,Oklahoma City - OK,1491742.0,Norman,0.0737840756773949,142598.5854,0.0,0.0,1263.00793457031,0.917375802993774,7508.070909702372,5787.479351807999,0.0,0.0,1720.5915578943732,
2,2026-12-31,Oklahoma City - OK USA - Norman,Oklahoma City - OK,1491742.0,Norman,0.0706840753555298,155246.6119,0.0,0.0,1308.67199707031,0.921164333820343,7811.652755041553,5787.479351807999,0.0,0.0,2024.1734032335544,
3,2027-12-31,Oklahoma City - OK USA - Norman,Oklahoma City - OK,1491742.0,Norman,0.0668840780854225,169213.6855,0.0,0.0,1346.31530761719,0.925672590732574,8075.681718267125,5787.479351807999,0.0,0.0,2288.202366459126,
4,2028-12-31,Oklahoma City - OK USA - Norman,Oklahoma City - OK,1491742.0,Norman,0.0630840733647346,184231.0199,0.0,0.0,1379.84399414063,0.928138673305511,8298.849000104896,5787.479351807999,0.0,0.0,2511.369648296897,
5,2029-12-31,Oklahoma City - OK USA - Norman,Oklahoma City - OK,1491742.0,Norman,0.0610840767621994,195087.8635,0.0,0.0,1412.65441894531,0.929875493049622,8512.080853629224,5787.479351807999,82208.51352,195087.8635,115603.95148182123,0.18596036989857834
0,2024-12-31,Oklahoma City - OK USA - Northeast Oklahoma City,Oklahoma City - OK,1491742.0,Northeast Oklahoma City,0.0742999985814095,102918.0832,41167.23328,61750.84991999999,1195.39831542969,0.944206058979034,0.0,0.0,0.0,0.0,-41167.23328,
1,2025-12-31,Oklahoma City - OK USA - Northeast Oklahoma City,Oklahoma City - OK,1491742.0,Northeast Oklahoma City,0.0750000029802322,107310.3551,0.0,0.0,1250.57348632813,0.94473671913147,7655.878247441743,4347.259834367999,0.0,0.0,3308.618413073744,
2,2026-12-31,Oklahoma City - OK USA - Northeast Oklahoma City,Oklahoma City - OK,1491742.0,Northeast Oklahoma City,0.0719000026583672,116937.3326,0.0,0.0,1298.10034179688,0.946138918399811,7958.627481786571,4347.259834367999,0.0,0.0,3611.3676474185713,
3,2027-12-31,Oklahoma City - OK USA - Northeast Oklahoma City,Oklahoma City - OK,1491742.0,Northeast Oklahoma City,0.0680999979376793,127382.1383,0.0,0.0,1336.16381835938,0.945699989795685,8188.193508833134,4347.259834367999,0.0,0.0,3840.9336744651346,
4,2028-12-31,Oklahoma City - OK USA - Northeast Oklahoma City,Oklahoma City - OK,1491742.0,Northeast Oklahoma City,0.064300000667572,138484.2319,0.0,0.0,1369.16662597656,0.945638537406921,8389.893982243384,4347.259834367999,0.0,0.0,4042.6341478753848,
5,2029-12-31,Oklahoma City - OK USA - Northeast Oklahoma City,Oklahoma City - OK,1491742.0,Northeast Oklahoma City,0.0623000003397465,146485.3347,0.0,0.0,1401.25708007813,0.945226907730103,8582.798210856823,4347.259834367999,61750.84991999999,146485.3347,88970.02315648884,0.22552101757158471
0,2024-12-31,Oklahoma City - OK USA - Northwest Oklahoma City,Oklahoma City - OK,1491742.0,Northwest Oklahoma City,0.0725878849625587,142424.9459,56969.97836,85454.96753999998,1336.6083984375,0.928707301616669,0.0,0.0,0.0,0.0,-56969.97836,
1,2025-12-31,Oklahoma City - OK USA - Northwest Oklahoma City,Oklahoma City - OK,1491742.0,Northwest Oklahoma City,0.0732878893613815,148307.0564,0.0,0.0,1397.26184082031,0.933779835700989,8454.68236034788,6016.029714815998,0.0,0.0,2438.6526455318826,
2,2026-12-31,Oklahoma City - OK USA - Northwest Oklahoma City,Oklahoma City - OK,1491742.0,Northwest Oklahoma City,0.0701878890395164,161682.6853,0.0,0.0,1448.93786621094,0.933353185653687,8763.362610609693,6016.029714815998,0.0,0.0,2747.3328957936947,
3,2027-12-31,Oklahoma City - OK USA - Northwest Oklahoma City,Oklahoma City - OK,1491742.0,Northwest Oklahoma City,0.0663878843188286,176335.7086,0.0,0.0,1489.82214355469,0.930685758590698,8984.884511919417,6016.029714815998,0.0,0.0,2968.8547971034195,
4,2028-12-31,Oklahoma City - OK USA - Northwest Oklahoma City,Oklahoma City - OK,1491742.0,Northwest Oklahoma City,0.0625878870487213,191979.2139,0.0,0.0,1524.69506835938,0.929114937782288,9179.67792397045,6016.029714815998,0.0,0.0,3163.648209154452,
5,2029-12-31,Oklahoma City - OK USA - Northwest Oklahoma City,Oklahoma City - OK,1491742.0,Northwest Oklahoma City,0.0605878867208958,203180.2793,0.0,0.0,1558.58984375,0.92865777015686,9379.129766381306,6016.029714815998,85454.96753999998,203180.2793,121088.41181156533,0.19488780706487274
0,2024-12-31,Oklahoma City - OK USA - South Oklahoma City,Oklahoma City - OK,1491742.0,South Oklahoma City,0.0688821375370026,129083.7854,51633.51416,77450.27124,1125.65759277344,0.935999512672424,0.0,0.0,0.0,0.0,-51633.51416,
1,2025-12-31,Oklahoma City - OK USA - South Oklahoma City,Oklahoma City - OK,1491742.0,South Oklahoma City,0.0695821344852448,134446.9364,0.0,0.0,1177.19360351563,0.935713887214661,7137.826289818992,5452.499095296,0.0,0.0,1685.3271945229926,
2,2026-12-31,Oklahoma City - OK USA - South Oklahoma City,Oklahoma City - OK,1491742.0,South Oklahoma City,0.0664821341633797,146948.2872,0.0,0.0,1221.15380859375,0.939181327819824,7431.813863168991,5452.499095296,0.0,0.0,1979.314767872991,
3,2027-12-31,Oklahoma City - OK USA - South Oklahoma City,Oklahoma City - OK,1491742.0,South Oklahoma City,0.0626821368932724,160876.8614,0.0,0.0,1257.08679199219,0.942107856273651,7674.337501043867,5452.499095296,0.0,0.0,2221.838405747867,
4,2028-12-31,Oklahoma City - OK USA - South Oklahoma City,Oklahoma City - OK,1491742.0,South Oklahoma City,0.0588821321725845,175939.4083,0.0,0.0,1288.68237304688,0.944365978240967,7886.080878320714,5452.499095296,0.0,0.0,2433.5817830247142,
5,2029-12-31,Oklahoma City - OK USA - South Oklahoma City,Oklahoma City - OK,1491742.0,South Oklahoma City,0.0568821355700493,186811.3223,0.0,0.0,1319.62158203125,0.945632040500641,8086.239391495719,5452.499095296,77450.27124,186811.3223,111994.79135619971,0.19311723162393668
0,2024-12-31,Olympia - WA USA - Central Olympia,Olympia - WA,306432.0,Central Olympia,0.0523469895124435,298740.812,119496.3248,179244.48719999997,1965.70812988281,0.944559812545776,0.0,0.0,0.0,0.0,-119496.3248,
1,2025-12-31,Olympia - WA USA - Central Olympia,Olympia - WA,306432.0,Central Olympia,0.0524469874799252,311622.9593,0.0,0.0,2044.90087890625,0.944118738174438,12510.477458901298,12618.811898879996,0.0,0.0,-108.33443997869836,
2,2026-12-31,Olympia - WA USA - Central Olympia,Olympia - WA,306432.0,Central Olympia,0.0502469874918461,337640.669,0.0,0.0,2113.9677734375,0.942276418209076,12907.78404183139,12618.811898879996,0.0,0.0,288.97214295139383,
3,2027-12-31,Olympia - WA USA - Central Olympia,Olympia - WA,306432.0,Central Olympia,0.04764698818326,366813.5116,0.0,0.0,2172.51538085938,0.939641118049622,13228.17338380059,12618.811898879996,0.0,0.0,609.3614849205933,
4,2028-12-31,Olympia - WA USA - Central Olympia,Olympia - WA,306432.0,Central Olympia,0.0450469888746738,397737.7506,0.0,0.0,2223.45922851563,0.941173255443573,13560.439135703758,12618.811898879996,0.0,0.0,941.6272368237624,
5,2029-12-31,Olympia - WA USA - Central Olympia,Olympia - WA,306432.0,Central Olympia,0.0437469892203808,419802.768,0.0,0.0,2273.7763671875,0.94347208738327,13901.184589347544,12618.811898879996,179244.48719999997,419802.768,241840.65349046755,0.1534618106119645
0,2024-12-31,Olympia - WA USA - East Olympia,Olympia - WA,306432.0,East Olympia,0.0500808954238892,320302.5353,128121.01412,192181.52117999998,1903.82482910156,0.842131853103638,0.0,0.0,0.0,0.0,-128121.01412,
1,2025-12-31,Olympia - WA USA - East Olympia,Olympia - WA,306432.0,East Olympia,0.0501808971166611,335083.1997,0.0,0.0,1984.25036621094,0.757569551467896,9740.785636349188,13529.579091071997,0.0,0.0,-3788.7934547228087,
2,2026-12-31,Olympia - WA USA - East Olympia,Olympia - WA,306432.0,East Olympia,0.047980897128582,364847.8071,0.0,0.0,2055.71801757813,0.901431262493134,12008.013401691378,13529.579091071997,0.0,0.0,-1521.565689380619,
3,2027-12-31,Olympia - WA USA - East Olympia,Olympia - WA,306432.0,East Olympia,0.0453808940947056,398798.7509,0.0,0.0,2117.27001953125,0.912091672420502,12513.815407958704,13529.579091071997,0.0,0.0,-1015.7636831132932,
4,2028-12-31,Olympia - WA USA - East Olympia,Olympia - WA,306432.0,East Olympia,0.0427808947861195,435432.0955,0.0,0.0,2171.1845703125,0.908469319343567,12781.505605571618,13529.579091071997,0.0,0.0,-748.0734855003793,
5,2029-12-31,Olympia - WA USA - East Olympia,Olympia - WA,306432.0,East Olympia,0.0414808951318264,462254.0357,0.0,0.0,2224.70092773438,0.909139454364777,13106.210751422805,13529.579091071997,192181.52117999998,462254.0357,269649.1461803508,0.15069988659061728
0,2024-12-31,Olympia - WA USA - Eastern Thurston County,Olympia - WA,306432.0,Eastern Thurston County,0.0518999993801117,260644.3235,104257.72940000001,156386.5941,1926.24731445313,0.934961080551147,0.0,0.0,0.0,0.0,-104257.72940000001,
1,2025-12-31,Olympia - WA USA - Eastern Thurston County,Olympia - WA,306432.0,Eastern Thurston County,0.0520000010728836,273149.9337,0.0,0.0,2013.49475097656,0.934311032295227,12190.372728302435,11009.616224639998,0.0,0.0,1180.7565036624364,
2,2026-12-31,Olympia - WA USA - Eastern Thurston County,Olympia - WA,306432.0,Eastern Thurston County,0.0498000010848045,297452.2662,0.0,0.0,2092.11059570313,0.928889036178589,12592.834094444579,11009.616224639998,0.0,0.0,1583.217869804581,
3,2027-12-31,Olympia - WA USA - Eastern Thurston County,Olympia - WA,306432.0,Eastern Thurston County,0.0472000017762184,324789.0715,0.0,0.0,2161.0,0.917957901954651,12854.421529283527,11009.616224639998,0.0,0.0,1844.8053046435289,
4,2028-12-31,Olympia - WA USA - Eastern Thurston County,Olympia - WA,306432.0,Eastern Thurston County,0.044599998742342,354016.3464,0.0,0.0,2223.41064453125,0.912398636341095,13145.566723825888,11009.616224639998,0.0,0.0,2135.9504991858903,
5,2029-12-31,Olympia - WA USA - Eastern Thurston County,Olympia - WA,306432.0,Eastern Thurston County,0.0432999990880489,375680.8238,0.0,0.0,2286.31567382813,0.909199118614197,13470.080946958971,11009.616224639998,156386.5941,375680.8238,221754.694422319,0.17306612223999984
0,2024-12-31,Olympia - WA USA - West Olympia,Olympia - WA,306432.0,West Olympia,0.0494999997317791,299141.4857,119656.59428000002,179484.89142,1803.03125,0.938921868801117,0.0,0.0,0.0,0.0,-119656.59428000002,
1,2025-12-31,Olympia - WA USA - West Olympia,Olympia - WA,306432.0,West Olympia,0.049600001424551,312144.5892,0.0,0.0,1876.375,0.938947796821594,11416.58175625205,12635.736355967998,0.0,0.0,-1219.1545997159483,
2,2026-12-31,Olympia - WA USA - West Olympia,Olympia - WA,306432.0,West Olympia,0.0474000014364719,339160.6928,0.0,0.0,1940.75451660156,0.937089800834656,11784.924987033626,12635.736355967998,0.0,0.0,-850.8113689343718,
3,2027-12-31,Olympia - WA USA - West Olympia,Olympia - WA,306432.0,West Olympia,0.0447999984025955,369752.6571,0.0,0.0,1995.54467773438,0.935250222682953,12093.841755377098,12635.736355967998,0.0,0.0,-541.8946005909002,
4,2028-12-31,Olympia - WA USA - West Olympia,Olympia - WA,306432.0,West Olympia,0.0421999990940094,402465.0857,0.0,0.0,2043.48217773438,0.939033925533295,12434.466110426763,12635.736355967998,0.0,0.0,-201.27024554123454,
5,2029-12-31,Olympia - WA USA - West Olympia,Olympia - WA,306432.0,West Olympia,0.0408999994397163,425795.5928,0.0,0.0,2090.89721679688,0.942510724067688,12770.090962408129,12635.736355967998,179484.89142,425795.5928,246445.0559864401,0.1513180242921246
0,2024-12-31,Olympia - WA USA - Western Thurston County,Olympia - WA,306432.0,Western Thurston County,0.049175538122654,324769.3827,129907.75308000001,194861.62962000002,2233.10424804688,0.90280145406723,0.0,0.0,0.0,0.0,-129907.75308000001,
1,2025-12-31,Olympia - WA USA - Western Thurston County,Olympia - WA,306432.0,Western Thurston County,0.0492755398154259,338489.9151,0.0,0.0,2322.158203125,0.899664759635925,13537.782082698768,13718.258725247999,0.0,0.0,-180.47664254923075,
2,2026-12-31,Olympia - WA USA - Western Thurston County,Olympia - WA,306432.0,Western Thurston County,0.0470755398273468,367476.6071,0.0,0.0,2399.82739257813,0.89563250541687,13927.874962784446,13718.258725247999,0.0,0.0,209.61623753644744,
3,2027-12-31,Olympia - WA USA - Western Thurston County,Olympia - WA,306432.0,Western Thurston County,0.0444755405187607,400330.8964,0.0,0.0,2465.61865234375,0.89038211107254,14225.820960213312,13718.258725247999,0.0,0.0,507.5622349653131,
4,2028-12-31,Olympia - WA USA - Western Thurston County,Olympia - WA,306432.0,Western Thurston County,0.0418755412101746,435481.6532,0.0,0.0,2522.88500976563,0.889530956745148,14542.314370886388,13718.258725247999,0.0,0.0,824.0556456383893,
5,2029-12-31,Olympia - WA USA - Western Thurston County,Olympia - WA,306432.0,Western Thurston County,0.0405755378305912,460351.8661,0.0,0.0,2579.21215820313,0.891573071479797,14901.123566149061,13718.258725247999,194861.62962000002,460351.8661,266673.101320901,0.1561094833211889
0,2024-12-31,Omaha - NE USA - Central Omaha,Omaha - NE,997552.0,Central Omaha,0.0639372691512108,179480.3312,71792.13248,107688.19871999999,1418.94299316406,0.810397148132324,0.0,0.0,0.0,0.0,-71792.13248,
